Step,X,Y,Z,Species
0,39.1125,18.9975,1.1175,LiFSI
0,36.8775,21.2325,1.1175,LiFSI
0,39.1125,21.2325,1.1175,FSDEE
0,39.1125,18.9975,3.3525,FSDEE
0,36.8775,21.2325,3.3525,FSDEE
0,39.1125,21.2325,3.3525,LiFSI
0,40.23,17.88,0,Li_Metal
0,42.465,20.115,2.235,Li_Metal
0,42.465,20.115,0,FSDEE
0,42.465,17.88,2.235,FSDEE
0,42.465,17.88,0,FSDEE
0,40.23,17.88,2.235,FSDEE
0,41.3475,18.9975,1.1175,FSDEE
0,43.5825,18.9975,1.1175,LiFSI
0,41.3475,18.9975,3.3525,FSDEE
0,43.5825,21.2325,1.1175,FSDEE
0,43.5825,18.9975,3.3525,FSDEE
0,41.3475,21.2325,3.3525,LiFSI
0,43.5825,21.2325,3.3525,LiFSI
0,0,22.35,0,Li_Metal
0,2.235,24.585,2.235,Li_Metal
0,2.235,24.585,0,FSDEE
0,2.235,22.35,2.235,FSDEE
0,2.235,22.35,0,FSDEE
0,0,22.35,2.235,FSDEE
0,1.1175,23.4675,1.1175,FSDEE
0,3.3525,23.4675,1.1175,FSDEE
0,1.1175,25.7025,1.1175,LiFSI
0,1.1175,23.4675,3.3525,FSDEE
0,3.3525,23.4675,3.3525,FSDEE
0,1.1175,25.7025,3.3525,FSDEE
0,4.47,22.35,0,Li_Metal
0,6.705,24.585,2.235,Li_Metal
0,6.705,22.35,2.235,FSDEE
0,4.47,24.585,2.235,FSDEE
0,6.705,22.35,0,FSDEE
0,4.47,24.585,0,LiFSI
0,4.47,22.35,2.235,FSDEE
0,7.8225,23.4675,1.1175,LiFSI
0,5.5875,25.7025,1.1175,FSDEE
0,7.8225,25.7025,1.1175,FSDEE
0,7.8225,23.4675,3.3525,FSDEE
0,5.5875,25.7025,3.3525,FSDEE
0,7.8225,25.7025,3.3525,FSDEE
0,8.94,22.35,0,Li_Metal
0,11.175,24.585,2.235,Li_Metal
0,11.175,24.585,0,LiFSI
0,11.175,22.35,2.235,LiFSI
0,8.94,24.585,2.235,FSDEE
0,8.94,24.585,0,FSDEE
0,8.94,22.35,2.235,FSDEE
0,10.0575,23.4675,1.1175,FSDEE
0,12.2925,23.4675,1.1175,LiFSI
0,10.0575,25.7025,1.1175,FSDEE
0,10.0575,23.4675,3.3525,LiFSI
0,12.2925,25.7025,1.1175,FSDEE
0,12.2925,25.7025,3.3525,FSDEE
0,13.41,22.35,0,Li_Metal
0,15.645,24.585,2.235,Li_Metal
0,15.645,24.585,0,FSDEE
0,15.645,22.35,2.235,FSDEE
0,13.41,24.585,2.235,FSDEE
0,13.41,22.35,2.235,FSDEE
0,14.5275,23.4675,1.1175,FSDEE
0,16.7625,23.4675,1.1175,FSDEE
0,14.5275,25.7025,1.1175,FSDEE
0,14.5275,23.4675,3.3525,LiFSI
0,16.7625,25.7025,1.1175,FSDEE
0,16.7625,23.4675,3.3525,FSDEE
0,14.5275,25.7025,3.3525,LiFSI
0,16.7625,25.7025,3.3525,FSDEE
0,17.88,22.35,0,Li_Metal
0,20.115,24.585,2.235,Li_Metal
0,20.115,24.585,0,FSDEE
0,17.88,24.585,2.235,FSDEE
0,20.115,22.35,0,FSDEE
0,17.88,24.585,0,FSDEE
0,17.88,22.35,2.235,FSDEE
0,18.9975,23.4675,1.1175,FSDEE
0,18.9975,25.7025,1.1175,FSDEE
0,21.2325,25.7025,1.1175,FSDEE
0,21.2325,23.4675,3.3525,FSDEE
0,18.9975,25.7025,3.3525,FSDEE
0,22.35,22.35,0,Li_Metal
0,24.585,24.585,2.235,Li_Metal
0,24.585,24.585,0,FSDEE
0,24.585,22.35,2.235,FSDEE
0,22.35,24.585,0,FSDEE
0,22.35,22.35,2.235,FSDEE
0,25.7025,23.4675,1.1175,FSDEE
0,23.4675,25.7025,1.1175,LiFSI
0,23.4675,23.4675,3.3525,FSDEE
0,25.7025,25.7025,1.1175,FSDEE
0,23.4675,25.7025,3.3525,FSDEE
0,25.7025,25.7025,3.3525,FSDEE
0,26.82,22.35,0,Li_Metal
0,29.055,24.585,2.235,Li_Metal
0,29.055,24.585,0,FSDEE
0,29.055,22.35,2.235,FSDEE
0,26.82,24.585,2.235,FSDEE
0,29.055,22.35,0,FSDEE
0,26.82,22.35,2.235,FSDEE
0,27.9375,23.4675,3.3525,FSDEE
0,30.1725,25.7025,1.1175,LiFSI
0,30.1725,23.4675,3.3525,LiFSI
0,27.9375,25.7025,3.3525,FSDEE
0,30.1725,25.7025,3.3525,LiFSI
0,31.29,22.35,0,Li_Metal
0,33.525,24.585,2.235,Li_Metal
0,33.525,24.585,0,LiFSI
0,33.525,22.35,2.235,FSDEE
0,31.29,24.585,2.235,FSDEE
0,33.525,22.35,0,FSDEE
0,31.29,24.585,0,LiFSI
0,31.29,22.35,2.235,FSDEE
0,32.4075,23.4675,1.1175,LiFSI
0,34.6425,23.4675,1.1175,FSDEE
0,32.4075,25.7025,1.1175,LiFSI
0,32.4075,23.4675,3.3525,LiFSI
0,34.6425,25.7025,1.1175,FSDEE
0,34.6425,23.4675,3.3525,FSDEE
0,34.6425,25.7025,3.3525,FSDEE
0,35.76,22.35,0,Li_Metal
0,37.995,24.585,2.235,Li_Metal
0,35.76,24.585,2.235,LiFSI
0,35.76,22.35,2.235,FSDEE
0,36.8775,23.4675,1.1175,FSDEE
0,39.1125,23.4675,1.1175,LiFSI
0,36.8775,23.4675,3.3525,FSDEE
0,39.1125,25.7025,1.1175,FSDEE
0,39.1125,23.4675,3.3525,FSDEE
0,36.8775,25.7025,3.3525,FSDEE
0,39.1125,25.7025,3.3525,FSDEE
0,40.23,22.35,0,Li_Metal
0,42.465,24.585,2.235,Li_Metal
0,42.465,24.585,0,FSDEE
0,42.465,22.35,2.235,FSDEE
0,40.23,24.585,2.235,FSDEE
0,42.465,22.35,0,FSDEE
0,40.23,24.585,0,LiFSI
0,40.23,22.35,2.235,FSDEE
0,41.3475,23.4675,1.1175,FSDEE
0,43.5825,23.4675,1.1175,LiFSI
0,41.3475,25.7025,1.1175,FSDEE
0,41.3475,23.4675,3.3525,FSDEE
0,43.5825,23.4675,3.3525,LiFSI
0,43.5825,25.7025,3.3525,FSDEE
0,0,26.82,0,Li_Metal
0,2.235,29.055,2.235,Li_Metal
0,2.235,29.055,0,FSDEE
0,2.235,26.82,2.235,FSDEE
0,2.235,26.82,0,FSDEE
0,0,29.055,0,FSDEE
0,0,26.82,2.235,FSDEE
0,1.1175,27.9375,1.1175,FSDEE
0,3.3525,27.9375,1.1175,FSDEE
0,1.1175,27.9375,3.3525,FSDEE
0,3.3525,30.1725,1.1175,FSDEE
0,3.3525,27.9375,3.3525,LiFSI
0,1.1175,30.1725,3.3525,FSDEE
0,3.3525,30.1725,3.3525,FSDEE
0,4.47,26.82,0,Li_Metal
0,6.705,29.055,2.235,Li_Metal
0,6.705,29.055,0,FSDEE
0,4.47,29.055,2.235,FSDEE
0,6.705,26.82,0,FSDEE
0,4.47,29.055,0,LiFSI
0,5.5875,27.9375,1.1175,FSDEE
0,7.8225,27.9375,1.1175,FSDEE
0,5.5875,30.1725,1.1175,FSDEE
0,5.5875,27.9375,3.3525,FSDEE
0,7.8225,30.1725,1.1175,FSDEE
0,5.5875,30.1725,3.3525,FSDEE
0,7.8225,30.1725,3.3525,LiFSI
0,8.94,26.82,0,Li_Metal
0,11.175,29.055,2.235,Li_Metal
0,11.175,29.055,0,FSDEE
0,11.175,26.82,2.235,LiFSI
0,8.94,29.055,2.235,LiFSI
0,11.175,26.82,0,LiFSI
0,8.94,29.055,0,FSDEE
0,8.94,26.82,2.235,FSDEE
0,10.0575,27.9375,1.1175,FSDEE
0,12.2925,27.9375,1.1175,FSDEE
0,10.0575,30.1725,1.1175,FSDEE
0,10.0575,27.9375,3.3525,FSDEE
0,12.2925,30.1725,1.1175,FSDEE
0,12.2925,27.9375,3.3525,LiFSI
0,10.0575,30.1725,3.3525,LiFSI
0,12.2925,30.1725,3.3525,FSDEE
0,13.41,26.82,0,Li_Metal
0,15.645,29.055,2.235,Li_Metal
0,15.645,26.82,2.235,LiFSI
0,15.645,26.82,0,FSDEE
0,13.41,29.055,0,FSDEE
0,13.41,26.82,2.235,FSDEE
0,14.5275,27.9375,1.1175,FSDEE
0,16.7625,27.9375,1.1175,LiFSI
0,14.5275,30.1725,1.1175,FSDEE
0,14.5275,27.9375,3.3525,FSDEE
0,16.7625,27.9375,3.3525,FSDEE
0,14.5275,30.1725,3.3525,FSDEE
0,16.7625,30.1725,3.3525,LiFSI
0,17.88,26.82,0,Li_Metal
0,20.115,29.055,2.235,Li_Metal
0,20.115,29.055,0,FSDEE
0,20.115,26.82,2.235,FSDEE
0,20.115,26.82,0,FSDEE
0,17.88,29.055,0,FSDEE
0,17.88,26.82,2.235,FSDEE
0,18.9975,27.9375,1.1175,LiFSI
0,21.2325,27.9375,1.1175,FSDEE
0,18.9975,30.1725,1.1175,LiFSI
0,18.9975,27.9375,3.3525,FSDEE
0,21.2325,30.1725,1.1175,FSDEE
0,18.9975,30.1725,3.3525,LiFSI
0,22.35,26.82,0,Li_Metal
0,24.585,29.055,2.235,Li_Metal
0,24.585,29.055,0,FSDEE
0,24.585,26.82,2.235,FSDEE
0,22.35,29.055,2.235,FSDEE
0,24.585,26.82,0,FSDEE
0,22.35,29.055,0,FSDEE
0,22.35,26.82,2.235,LiFSI
0,23.4675,27.9375,1.1175,FSDEE
0,25.7025,27.9375,1.1175,FSDEE
0,23.4675,27.9375,3.3525,FSDEE
0,25.7025,30.1725,1.1175,FSDEE
0,25.7025,27.9375,3.3525,FSDEE
0,25.7025,30.1725,3.3525,FSDEE
0,26.82,26.82,0,Li_Metal
0,29.055,29.055,2.235,Li_Metal
0,29.055,26.82,2.235,LiFSI
0,29.055,26.82,0,FSDEE
0,26.82,29.055,0,FSDEE
0,26.82,26.82,2.235,LiFSI
0,30.1725,27.9375,1.1175,FSDEE
0,27.9375,30.1725,1.1175,LiFSI
0,27.9375,27.9375,3.3525,LiFSI
0,30.1725,30.1725,1.1175,FSDEE
0,30.1725,27.9375,3.3525,FSDEE
0,27.9375,30.1725,3.3525,FSDEE
0,30.1725,30.1725,3.3525,FSDEE
0,31.29,26.82,0,Li_Metal
0,33.525,29.055,2.235,Li_Metal
0,33.525,29.055,0,LiFSI
0,31.29,29.055,2.235,FSDEE
0,33.525,26.82,0,FSDEE
0,31.29,29.055,0,FSDEE
0,31.29,26.82,2.235,FSDEE
0,34.6425,27.9375,1.1175,FSDEE
0,32.4075,30.1725,1.1175,FSDEE
0,34.6425,30.1725,1.1175,FSDEE
0,34.6425,27.9375,3.3525,FSDEE
0,32.4075,30.1725,3.3525,FSDEE
0,34.6425,30.1725,3.3525,FSDEE
0,35.76,26.82,0,Li_Metal
0,37.995,29.055,2.235,Li_Metal
0,37.995,29.055,0,FSDEE
0,37.995,26.82,2.235,FSDEE
0,37.995,26.82,0,LiFSI
0,35.76,26.82,2.235,FSDEE
0,36.8775,27.9375,1.1175,FSDEE
0,39.1125,27.9375,1.1175,FSDEE
0,36.8775,27.9375,3.3525,FSDEE
0,39.1125,30.1725,1.1175,LiFSI
0,39.1125,27.9375,3.3525,FSDEE
0,36.8775,30.1725,3.3525,LiFSI
0,40.23,26.82,0,Li_Metal
0,42.465,29.055,2.235,Li_Metal
0,42.465,29.055,0,LiFSI
0,42.465,26.82,2.235,FSDEE
0,40.23,29.055,2.235,FSDEE
0,40.23,26.82,2.235,FSDEE
0,43.5825,27.9375,1.1175,LiFSI
0,41.3475,30.1725,1.1175,FSDEE
0,41.3475,27.9375,3.3525,LiFSI
0,43.5825,30.1725,1.1175,LiFSI
0,43.5825,27.9375,3.3525,FSDEE
0,41.3475,30.1725,3.3525,FSDEE
0,43.5825,30.1725,3.3525,FSDEE
0,0,31.29,0,Li_Metal
0,2.235,33.525,2.235,Li_Metal
0,2.235,33.525,0,FSDEE
0,2.235,31.29,2.235,FSDEE
0,2.235,31.29,0,FSDEE
0,0,31.29,2.235,FSDEE
0,1.1175,32.4075,1.1175,FSDEE
0,3.3525,32.4075,1.1175,LiFSI
0,1.1175,34.6425,1.1175,FSDEE
0,1.1175,32.4075,3.3525,FSDEE
0,3.3525,34.6425,1.1175,FSDEE
0,3.3525,32.4075,3.3525,FSDEE
0,1.1175,34.6425,3.3525,FSDEE
0,3.3525,34.6425,3.3525,FSDEE
0,4.47,31.29,0,Li_Metal
0,6.705,33.525,2.235,Li_Metal
0,6.705,33.525,0,FSDEE
0,6.705,31.29,2.235,FSDEE
0,4.47,33.525,0,FSDEE
0,4.47,31.29,2.235,FSDEE
0,7.8225,32.4075,1.1175,FSDEE
0,5.5875,34.6425,1.1175,FSDEE
0,7.8225,34.6425,1.1175,FSDEE
0,5.5875,34.6425,3.3525,FSDEE
0,7.8225,34.6425,3.3525,FSDEE
0,8.94,31.29,0,Li_Metal
0,11.175,33.525,2.235,Li_Metal
0,11.175,33.525,0,FSDEE
0,8.94,33.525,2.235,FSDEE
0,11.175,31.29,0,LiFSI
0,8.94,33.525,0,FSDEE
0,8.94,31.29,2.235,FSDEE
0,10.0575,32.4075,1.1175,FSDEE
0,12.2925,32.4075,1.1175,FSDEE
0,10.0575,34.6425,1.1175,FSDEE
0,10.0575,32.4075,3.3525,LiFSI
0,12.2925,34.6425,1.1175,FSDEE
0,12.2925,32.4075,3.3525,LiFSI
0,10.0575,34.6425,3.3525,FSDEE
0,12.2925,34.6425,3.3525,FSDEE
0,13.41,31.29,0,Li_Metal
0,15.645,33.525,2.235,Li_Metal
0,15.645,31.29,2.235,FSDEE
0,13.41,33.525,2.235,FSDEE
0,15.645,31.29,0,FSDEE
0,13.41,31.29,2.235,FSDEE
0,16.7625,32.4075,1.1175,FSDEE
0,14.5275,34.6425,1.1175,LiFSI
0,14.5275,32.4075,3.3525,LiFSI
0,16.7625,34.6425,1.1175,FSDEE
0,16.7625,32.4075,3.3525,LiFSI
0,14.5275,34.6425,3.3525,FSDEE
0,16.7625,34.6425,3.3525,FSDEE
0,17.88,31.29,0,Li_Metal
0,20.115,33.525,2.235,Li_Metal
0,20.115,33.525,0,FSDEE
0,17.88,33.525,2.235,FSDEE
0,20.115,31.29,0,LiFSI
0,17.88,33.525,0,FSDEE
0,17.88,31.29,2.235,FSDEE
0,18.9975,32.4075,1.1175,FSDEE
0,21.2325,34.6425,1.1175,FSDEE
0,21.2325,32.4075,3.3525,LiFSI
0,18.9975,34.6425,3.3525,LiFSI
0,21.2325,34.6425,3.3525,FSDEE
0,22.35,31.29,0,Li_Metal
0,24.585,33.525,2.235,Li_Metal
0,24.585,33.525,0,LiFSI
0,24.585,31.29,2.235,LiFSI
0,22.35,33.525,2.235,LiFSI
0,24.585,31.29,0,FSDEE
0,22.35,33.525,0,FSDEE
0,22.35,31.29,2.235,FSDEE
0,23.4675,32.4075,1.1175,LiFSI
0,23.4675,34.6425,1.1175,FSDEE
0,25.7025,34.6425,1.1175,LiFSI
0,23.4675,34.6425,3.3525,FSDEE
0,25.7025,34.6425,3.3525,LiFSI
0,26.82,31.29,0,Li_Metal
0,29.055,33.525,2.235,Li_Metal
0,29.055,33.525,0,LiFSI
0,29.055,31.29,2.235,FSDEE
0,26.82,33.525,2.235,FSDEE
0,29.055,31.29,0,LiFSI
0,26.82,31.29,2.235,FSDEE
0,27.9375,32.4075,1.1175,LiFSI
0,27.9375,34.6425,1.1175,FSDEE
0,27.9375,32.4075,3.3525,LiFSI
0,30.1725,32.4075,3.3525,FSDEE
0,27.9375,34.6425,3.3525,FSDEE
0,30.1725,34.6425,3.3525,FSDEE
0,31.29,31.29,0,Li_Metal
0,33.525,33.525,2.235,Li_Metal
0,33.525,31.29,2.235,FSDEE
0,31.29,33.525,2.235,FSDEE
0,33.525,31.29,0,FSDEE
0,31.29,31.29,2.235,FSDEE
0,32.4075,32.4075,1.1175,LiFSI
0,34.6425,32.4075,1.1175,FSDEE
0,32.4075,34.6425,1.1175,FSDEE
0,32.4075,32.4075,3.3525,FSDEE
0,34.6425,32.4075,3.3525,FSDEE
0,34.6425,34.6425,3.3525,FSDEE
0,35.76,31.29,0,Li_Metal
0,37.995,33.525,2.235,Li_Metal
0,37.995,33.525,0,FSDEE
0,37.995,31.29,2.235,FSDEE
0,35.76,33.525,2.235,FSDEE
0,35.76,33.525,0,FSDEE
0,36.8775,32.4075,1.1175,FSDEE
0,39.1125,32.4075,1.1175,FSDEE
0,36.8775,34.6425,1.1175,FSDEE
0,36.8775,32.4075,3.3525,FSDEE
0,39.1125,34.6425,1.1175,FSDEE
0,36.8775,34.6425,3.3525,FSDEE
0,39.1125,34.6425,3.3525,LiFSI
0,40.23,31.29,0,Li_Metal
0,42.465,33.525,2.235,Li_Metal
0,42.465,33.525,0,FSDEE
0,42.465,31.29,2.235,LiFSI
0,42.465,31.29,0,LiFSI
0,40.23,33.525,0,FSDEE
0,40.23,31.29,2.235,FSDEE
0,41.3475,32.4075,1.1175,LiFSI
0,43.5825,32.4075,1.1175,FSDEE
0,43.5825,34.6425,1.1175,FSDEE
0,41.3475,34.6425,3.3525,FSDEE
0,43.5825,34.6425,3.3525,FSDEE
0,0,35.76,0,Li_Metal
0,2.235,37.995,2.235,Li_Metal
0,2.235,37.995,0,FSDEE
0,0,37.995,2.235,FSDEE
0,2.235,35.76,0,FSDEE
0,0,37.995,0,FSDEE
0,1.1175,39.1125,1.1175,LiFSI
0,1.1175,36.8775,3.3525,LiFSI
0,3.3525,36.8775,3.3525,FSDEE
0,3.3525,39.1125,3.3525,FSDEE
0,4.47,35.76,0,Li_Metal
0,6.705,37.995,2.235,Li_Metal
0,6.705,35.76,2.235,LiFSI
0,4.47,37.995,2.235,LiFSI
0,6.705,35.76,0,LiFSI
0,4.47,37.995,0,FSDEE
0,4.47,35.76,2.235,LiFSI
0,5.5875,36.8775,1.1175,FSDEE
0,5.5875,36.8775,3.3525,LiFSI
0,7.8225,39.1125,1.1175,FSDEE
0,7.8225,36.8775,3.3525,FSDEE
0,5.5875,39.1125,3.3525,LiFSI
0,7.8225,39.1125,3.3525,FSDEE
0,8.94,35.76,0,Li_Metal
0,11.175,37.995,2.235,Li_Metal
0,11.175,37.995,0,LiFSI
0,11.175,35.76,2.235,FSDEE
0,8.94,37.995,2.235,FSDEE
0,11.175,35.76,0,FSDEE
0,8.94,37.995,0,FSDEE
0,10.0575,36.8775,1.1175,LiFSI
0,12.2925,36.8775,1.1175,FSDEE
0,10.0575,36.8775,3.3525,FSDEE
0,12.2925,39.1125,1.1175,FSDEE
0,12.2925,36.8775,3.3525,FSDEE
0,10.0575,39.1125,3.3525,FSDEE
0,12.2925,39.1125,3.3525,FSDEE
0,13.41,35.76,0,Li_Metal
0,15.645,37.995,2.235,Li_Metal
0,15.645,37.995,0,FSDEE
0,13.41,37.995,2.235,FSDEE
0,15.645,35.76,0,FSDEE
0,13.41,37.995,0,FSDEE
0,14.5275,36.8775,1.1175,FSDEE
0,14.5275,39.1125,1.1175,FSDEE
0,14.5275,36.8775,3.3525,LiFSI
0,16.7625,39.1125,1.1175,FSDEE
0,16.7625,36.8775,3.3525,FSDEE
0,14.5275,39.1125,3.3525,FSDEE
0,16.7625,39.1125,3.3525,FSDEE
0,17.88,35.76,0,Li_Metal
0,20.115,37.995,2.235,Li_Metal
0,20.115,37.995,0,FSDEE
0,17.88,37.995,2.235,FSDEE
0,20.115,35.76,0,FSDEE
0,17.88,37.995,0,FSDEE
0,17.88,35.76,2.235,LiFSI
0,18.9975,36.8775,1.1175,FSDEE
0,21.2325,36.8775,1.1175,FSDEE
0,18.9975,39.1125,1.1175,FSDEE
0,18.9975,36.8775,3.3525,FSDEE
0,21.2325,39.1125,1.1175,FSDEE
0,21.2325,36.8775,3.3525,FSDEE
0,18.9975,39.1125,3.3525,FSDEE
0,21.2325,39.1125,3.3525,LiFSI
0,22.35,35.76,0,Li_Metal
0,24.585,37.995,2.235,Li_Metal
0,24.585,37.995,0,FSDEE
0,24.585,35.76,2.235,FSDEE
0,22.35,37.995,2.235,FSDEE
0,22.35,37.995,0,FSDEE
0,22.35,35.76,2.235,FSDEE
0,25.7025,36.8775,1.1175,FSDEE
0,25.7025,39.1125,1.1175,FSDEE
0,25.7025,36.8775,3.3525,FSDEE
0,23.4675,39.1125,3.3525,FSDEE
0,25.7025,39.1125,3.3525,FSDEE
0,26.82,35.76,0,Li_Metal
0,29.055,37.995,2.235,Li_Metal
0,29.055,37.995,0,FSDEE
0,29.055,35.76,2.235,FSDEE
0,29.055,35.76,0,FSDEE
0,26.82,37.995,0,FSDEE
0,26.82,35.76,2.235,FSDEE
0,27.9375,36.8775,1.1175,FSDEE
0,30.1725,36.8775,1.1175,FSDEE
0,27.9375,39.1125,1.1175,FSDEE
0,27.9375,36.8775,3.3525,FSDEE
0,30.1725,39.1125,1.1175,LiFSI
0,30.1725,36.8775,3.3525,FSDEE
0,27.9375,39.1125,3.3525,FSDEE
0,30.1725,39.1125,3.3525,FSDEE
0,31.29,35.76,0,Li_Metal
0,33.525,37.995,2.235,Li_Metal
0,33.525,35.76,2.235,FSDEE
0,33.525,35.76,0,FSDEE
0,31.29,37.995,0,LiFSI
0,31.29,35.76,2.235,FSDEE
0,32.4075,36.8775,1.1175,LiFSI
0,32.4075,39.1125,1.1175,FSDEE
0,34.6425,36.8775,3.3525,FSDEE
0,32.4075,39.1125,3.3525,FSDEE
0,34.6425,39.1125,3.3525,LiFSI
0,35.76,35.76,0,Li_Metal
0,37.995,37.995,2.235,Li_Metal
0,37.995,37.995,0,FSDEE
0,37.995,35.76,2.235,FSDEE
0,35.76,37.995,2.235,FSDEE
0,35.76,37.995,0,LiFSI
0,35.76,35.76,2.235,FSDEE
0,36.8775,36.8775,1.1175,LiFSI
0,39.1125,36.8775,1.1175,LiFSI
0,36.8775,36.8775,3.3525,LiFSI
0,39.1125,36.8775,3.3525,FSDEE
0,36.8775,39.1125,3.3525,LiFSI
0,39.1125,39.1125,3.3525,FSDEE
0,40.23,35.76,0,Li_Metal
0,42.465,37.995,2.235,Li_Metal
0,40.23,37.995,2.235,FSDEE
0,42.465,35.76,0,FSDEE
0,40.23,37.995,0,FSDEE
0,40.23,35.76,2.235,FSDEE
0,43.5825,36.8775,1.1175,LiFSI
0,41.3475,39.1125,1.1175,FSDEE
0,41.3475,36.8775,3.3525,FSDEE
0,43.5825,39.1125,1.1175,FSDEE
0,43.5825,36.8775,3.3525,FSDEE
0,41.3475,39.1125,3.3525,LiFSI
0,43.5825,39.1125,3.3525,FSDEE
0,0,40.23,0,Li_Metal
0,2.235,42.465,2.235,Li_Metal
0,2.235,42.465,0,FSDEE
0,2.235,40.23,2.235,FSDEE
0,0,42.465,2.235,FSDEE
0,2.235,40.23,0,FSDEE
0,0,40.23,2.235,FSDEE
0,1.1175,41.3475,1.1175,FSDEE
0,1.1175,43.5825,1.1175,FSDEE
0,1.1175,41.3475,3.3525,FSDEE
0,3.3525,43.5825,1.1175,FSDEE
0,3.3525,41.3475,3.3525,FSDEE
0,1.1175,43.5825,3.3525,FSDEE
0,4.47,40.23,0,Li_Metal
0,6.705,42.465,2.235,Li_Metal
0,4.47,42.465,2.235,FSDEE
0,4.47,40.23,2.235,LiFSI
0,7.8225,41.3475,1.1175,LiFSI
0,5.5875,43.5825,1.1175,FSDEE
0,5.5875,41.3475,3.3525,LiFSI
0,7.8225,43.5825,1.1175,FSDEE
0,7.8225,43.5825,3.3525,FSDEE
0,8.94,40.23,0,Li_Metal
0,11.175,42.465,2.235,Li_Metal
0,11.175,42.465,0,FSDEE
0,11.175,40.23,2.235,FSDEE
0,8.94,42.465,2.235,FSDEE
0,11.175,40.23,0,FSDEE
0,8.94,42.465,0,FSDEE
0,8.94,40.23,2.235,LiFSI
0,10.0575,41.3475,1.1175,FSDEE
0,12.2925,41.3475,1.1175,FSDEE
0,10.0575,43.5825,1.1175,FSDEE
0,10.0575,41.3475,3.3525,FSDEE
0,12.2925,43.5825,1.1175,FSDEE
0,12.2925,41.3475,3.3525,FSDEE
0,10.0575,43.5825,3.3525,FSDEE
0,12.2925,43.5825,3.3525,FSDEE
0,13.41,40.23,0,Li_Metal
0,15.645,42.465,2.235,Li_Metal
0,15.645,42.465,0,FSDEE
0,15.645,40.23,2.235,FSDEE
0,13.41,42.465,2.235,FSDEE
0,15.645,40.23,0,LiFSI
0,13.41,42.465,0,FSDEE
0,13.41,40.23,2.235,LiFSI
0,14.5275,41.3475,1.1175,FSDEE
0,14.5275,43.5825,1.1175,LiFSI
0,14.5275,41.3475,3.3525,FSDEE
0,16.7625,43.5825,1.1175,FSDEE
0,16.7625,41.3475,3.3525,LiFSI
0,14.5275,43.5825,3.3525,FSDEE
0,16.7625,43.5825,3.3525,FSDEE
0,17.88,40.23,0,Li_Metal
0,20.115,42.465,2.235,Li_Metal
0,20.115,40.23,2.235,LiFSI
0,17.88,42.465,2.235,LiFSI
0,20.115,40.23,0,FSDEE
0,17.88,42.465,0,LiFSI
0,18.9975,41.3475,1.1175,LiFSI
0,21.2325,41.3475,1.1175,FSDEE
0,18.9975,43.5825,1.1175,FSDEE
0,21.2325,43.5825,1.1175,FSDEE
0,21.2325,41.3475,3.3525,FSDEE
0,18.9975,43.5825,3.3525,LiFSI
0,21.2325,43.5825,3.3525,FSDEE
0,22.35,40.23,0,Li_Metal
0,24.585,42.465,2.235,Li_Metal
0,24.585,42.465,0,FSDEE
0,24.585,40.23,2.235,FSDEE
0,22.35,42.465,2.235,FSDEE
0,24.585,40.23,0,FSDEE
0,25.7025,41.3475,1.1175,LiFSI
0,23.4675,43.5825,1.1175,LiFSI
0,23.4675,41.3475,3.3525,FSDEE
0,25.7025,43.5825,1.1175,FSDEE
0,25.7025,41.3475,3.3525,LiFSI
0,25.7025,43.5825,3.3525,FSDEE
0,26.82,40.23,0,Li_Metal
0,29.055,42.465,2.235,Li_Metal
0,29.055,42.465,0,FSDEE
0,26.82,42.465,2.235,FSDEE
0,29.055,40.23,0,LiFSI
0,26.82,42.465,0,FSDEE
0,26.82,40.23,2.235,FSDEE
0,27.9375,41.3475,1.1175,LiFSI
0,30.1725,41.3475,1.1175,FSDEE
0,27.9375,43.5825,1.1175,FSDEE
0,30.1725,41.3475,3.3525,FSDEE
0,27.9375,43.5825,3.3525,LiFSI
0,30.1725,43.5825,3.3525,FSDEE
0,31.29,40.23,0,Li_Metal
0,33.525,42.465,2.235,Li_Metal
0,33.525,42.465,0,FSDEE
0,33.525,40.23,2.235,FSDEE
0,31.29,42.465,2.235,FSDEE
0,33.525,40.23,0,FSDEE
0,31.29,42.465,0,FSDEE
0,31.29,40.23,2.235,FSDEE
0,32.4075,41.3475,1.1175,FSDEE
0,34.6425,41.3475,1.1175,FSDEE
0,34.6425,43.5825,1.1175,FSDEE
0,34.6425,41.3475,3.3525,FSDEE
0,32.4075,43.5825,3.3525,FSDEE
0,34.6425,43.5825,3.3525,FSDEE
0,35.76,40.23,0,Li_Metal
0,37.995,42.465,2.235,Li_Metal
0,37.995,42.465,0,LiFSI
0,37.995,40.23,2.235,FSDEE
0,35.76,42.465,2.235,FSDEE
0,37.995,40.23,0,FSDEE
0,35.76,40.23,2.235,FSDEE
0,36.8775,41.3475,1.1175,FSDEE
0,39.1125,41.3475,1.1175,FSDEE
0,36.8775,43.5825,1.1175,FSDEE
0,36.8775,41.3475,3.3525,FSDEE
0,39.1125,43.5825,1.1175,FSDEE
0,39.1125,41.3475,3.3525,FSDEE
0,36.8775,43.5825,3.3525,FSDEE
0,40.23,40.23,0,Li_Metal
0,42.465,42.465,2.235,Li_Metal
0,42.465,42.465,0,FSDEE
0,42.465,40.23,2.235,LiFSI
0,40.23,42.465,2.235,LiFSI
0,42.465,40.23,0,FSDEE
